location_id,date,observed,modeled,mean,upper,lower,location_name
540,2020-08-02,1,1,-18.532197455423,-18.532197455423,-18.532197455423,Kentucky
540,2020-08-03,1,1,-18.2309518824158,-18.2309518824158,-18.2309518824158,Kentucky
540,2020-08-04,1,1,-17.8861429333942,-17.8861429333942,-17.8861429333942,Kentucky
540,2020-08-05,1,1,-17.534105409319,-17.534105409319,-17.534105409319,Kentucky
540,2020-08-06,1,1,-17.2148474796627,-17.2148474796627,-17.2148474796627,Kentucky
540,2020-08-07,1,1,-16.9649779081287,-16.9649779081287,-16.9649779081287,Kentucky
540,2020-08-08,1,1,-16.8101636930365,-16.8101636930365,-16.8101636930365,Kentucky
540,2020-08-09,1,1,-16.7562799202176,-16.7562799202176,-16.7562799202176,Kentucky
540,2020-08-10,1,1,-16.7809272309728,-16.7809272309728,-16.7809272309728,Kentucky
540,2020-08-11,1,1,-16.8433832696831,-16.8433832696831,-16.8433832696831,Kentucky
540,2020-08-12,1,1,-16.9058037272809,-16.9058037272809,-16.9058037272809,Kentucky
540,2020-08-13,1,1,-16.9380120975405,-16.9380120975405,-16.9380120975405,Kentucky
540,2020-08-14,1,1,-16.9196091016352,-16.9196091016352,-16.9196091016352,Kentucky
540,2020-08-15,1,1,-16.843735419724,-16.843735419724,-16.843735419724,Kentucky
540,2020-08-16,1,1,-16.7147038469981,-16.7147038469981,-16.7147038469981,Kentucky
540,2020-08-17,1,1,-16.5384023717009,-16.5384023717009,-16.5384023717009,Kentucky
540,2020-08-18,1,1,-16.3218363784667,-16.3218363784667,-16.3218363784667,Kentucky
540,2020-08-19,1,1,-16.0789341601942,-16.0789341601942,-16.0789341601942,Kentucky
540,2020-08-20,1,1,-15.830928083764,-15.830928083764,-15.830928083764,Kentucky
540,2020-08-21,1,1,-15.6029503089799,-15.6029503089799,-15.6029503089799,Kentucky
540,2020-08-22,1,1,-15.419434772897,-15.419434772897,-15.419434772897,Kentucky
540,2020-08-23,1,1,-15.2967502181619,-15.2967502181619,-15.2967502181619,Kentucky
540,2020-08-24,1,1,-15.2328585549138,-15.2328585549138,-15.2328585549138,Kentucky
540,2020-08-25,1,1,-15.2085614471197,-15.2085614471197,-15.2085614471197,Kentucky
540,2020-08-26,1,1,-15.2002044070423,-15.2002044070423,-15.2002044070423,Kentucky
540,2020-08-27,1,1,-15.189766713667,-15.189766713667,-15.189766713667,Kentucky
540,2020-08-28,1,1,-15.1692685083129,-15.1692685083129,-15.1692685083129,Kentucky
540,2020-08-29,1,1,-15.1431529475992,-15.1431529475992,-15.1431529475992,Kentucky
540,2020-08-30,1,1,-15.1267022442382,-15.1267022442382,-15.1267022442382,Kentucky
540,2020-08-31,1,1,-15.1357707656644,-15.1357707656644,-15.1357707656644,Kentucky
540,2020-09-01,1,1,-15.1821110265648,-15.1821110265648,-15.1821110265648,Kentucky
540,2020-09-02,1,1,-15.27276164665,-15.27276164665,-15.27276164665,Kentucky
540,2020-09-03,1,1,-15.4032539754606,-15.4032539754606,-15.4032539754606,Kentucky
540,2020-09-04,1,1,-15.5573041847652,-15.5573041847652,-15.5573041847652,Kentucky
540,2020-09-05,1,1,-15.7078751652904,-15.7078751652904,-15.7078751652904,Kentucky
540,2020-09-06,1,1,-15.8207802283446,-15.8207802283446,-15.8207802283446,Kentucky
540,2020-09-07,1,1,-15.8580180632953,-15.8580180632953,-15.8580180632953,Kentucky
540,2020-09-08,1,1,-15.7879024705954,-15.7879024705954,-15.7879024705954,Kentucky
540,2020-09-09,1,1,-15.5982440177354,-15.5982440177354,-15.5982440177354,Kentucky
540,2020-09-10,1,1,-15.2945562221095,-15.2945562221095,-15.2945562221095,Kentucky
540,2020-09-11,1,1,-14.8959397724193,-14.8959397724193,-14.8959397724193,Kentucky
540,2020-09-12,1,1,-14.4319164519455,-14.4319164519455,-14.4319164519455,Kentucky
540,2020-09-13,1,1,-13.9344603559179,-13.9344603559179,-13.9344603559179,Kentucky
540,2020-09-14,1,1,-13.4311088547052,-13.4311088547052,-13.4311088547052,Kentucky
540,2020-09-15,1,1,-12.9431760571936,-12.9431760571936,-12.9431760571936,Kentucky
540,2020-09-16,1,1,-12.4863667136371,-12.4863667136371,-12.4863667136371,Kentucky
540,2020-09-17,1,1,-12.0714081105965,-12.0714081105965,-12.0714081105965,Kentucky
540,2020-09-18,1,1,-11.7036856532591,-11.7036856532591,-11.7036856532591,Kentucky
540,2020-09-19,1,1,-11.3831694343124,-11.3831694343124,-11.3831694343124,Kentucky
540,2020-09-20,1,1,-11.1076101152399,-11.1076101152399,-11.1076101152399,Kentucky
540,2020-09-21,1,1,-10.8762908502073,-10.8762908502073,-10.8762908502073,Kentucky
540,2020-09-22,1,1,-10.6915154728359,-10.6915154728359,-10.6915154728359,Kentucky
540,2020-09-23,0,1,-10.6915154728359,-10.6915154728359,-10.6915154728359,Kentucky
540,2020-09-24,0,1,-10.6246123682619,-10.6246123682619,-10.6246123682619,Kentucky
540,2020-09-25,0,1,-10.5577092636879,-10.5577092636879,-10.5577092636879,Kentucky
540,2020-09-26,0,1,-10.490806159114,-10.490806159114,-10.490806159114,Kentucky
540,2020-09-27,0,1,-10.42390305454,-10.42390305454,-10.42390305454,Kentucky
540,2020-09-28,0,1,-10.356999949966,-10.356999949966,-10.356999949966,Kentucky
540,2020-09-29,0,1,-10.290096845392,-10.290096845392,-10.290096845392,Kentucky
540,2020-09-30,0,1,-10.223193740818,-10.223193740818,-10.223193740818,Kentucky
540,2020-10-01,0,1,-10.156290636244,-10.156290636244,-10.156290636244,Kentucky
540,2020-10-02,0,1,-10.0893875316701,-10.0893875316701,-10.0893875316701,Kentucky
540,2020-10-03,0,1,-10.0224844270961,-10.0224844270961,-10.0224844270961,Kentucky
540,2020-10-04,0,1,-9.9555813225221,-9.9555813225221,-9.9555813225221,Kentucky
540,2020-10-05,0,1,-9.88867821794812,-9.88867821794812,-9.88867821794812,Kentucky
540,2020-10-06,0,1,-9.82177511337414,-9.82177511337414,-9.82177511337414,Kentucky
540,2020-10-07,0,1,-9.75487200880016,-9.75487200880016,-9.75487200880016,Kentucky
