date,location_id,location_name,mean
2020-02-21,524,Alaska,7.15556363161972
2020-02-22,524,Alaska,4.43623332706945
2020-02-23,524,Alaska,3.27497534007144
2020-02-24,524,Alaska,2.50312281249144
2020-02-25,524,Alaska,2.05990083158718
2020-02-26,524,Alaska,1.81369261409902
2020-02-27,524,Alaska,1.6638113762845
2020-02-28,524,Alaska,1.55523131569897
2020-02-29,524,Alaska,1.47141718419559
2020-03-01,524,Alaska,1.40983483774548
2020-03-02,524,Alaska,1.3530086065781
2020-03-03,524,Alaska,1.29946946866879
2020-03-04,524,Alaska,1.2433453680562
2020-03-05,524,Alaska,1.19022820894775
2020-03-06,524,Alaska,1.14353108853104
2020-03-07,524,Alaska,1.0947267676971
2020-03-08,524,Alaska,1.0441090296251
2020-03-09,524,Alaska,0.994369535416732
2020-03-10,524,Alaska,0.94113289879328
2020-03-11,524,Alaska,0.887715472193403
2020-03-12,524,Alaska,0.832481189746754
2020-03-13,524,Alaska,0.776047762990959
2020-03-14,524,Alaska,0.717579838300451
2020-03-15,524,Alaska,0.659469016672458
2020-03-16,524,Alaska,0.60291861330256
2020-03-17,524,Alaska,0.548473974264397
2020-03-18,524,Alaska,0.49652887912917
2020-03-19,524,Alaska,0.447593015992184
2020-03-20,524,Alaska,0.401533888477961
2020-03-21,524,Alaska,0.359083317211461
2020-03-22,524,Alaska,0.319926082264423
2020-03-23,524,Alaska,0.28525190713032
2020-03-24,524,Alaska,0.254284393362135
2020-03-25,524,Alaska,0.227608370312259
2020-03-26,524,Alaska,0.204683086899152
2020-03-27,524,Alaska,0.184913000814832
2020-03-28,524,Alaska,0.168254979499655
2020-03-29,524,Alaska,0.154287798665109
2020-03-30,524,Alaska,0.142846756728548
2020-03-31,524,Alaska,0.1336626763873
2020-04-01,524,Alaska,0.126372757466141
2020-04-02,524,Alaska,0.121032406934913
2020-04-03,524,Alaska,0.11750572865402
2020-04-04,524,Alaska,0.115644975402972
2020-04-05,524,Alaska,0.11532040267438
2020-04-06,524,Alaska,0.11633141460006
2020-04-07,524,Alaska,0.118659331367792
2020-04-08,524,Alaska,0.122461568318976
2020-04-09,524,Alaska,0.12765657264535
2020-04-10,524,Alaska,0.134223508144913
2020-04-11,524,Alaska,0.142264820011856
2020-04-12,524,Alaska,0.151595156746398
2020-04-13,524,Alaska,0.162106551833017
2020-04-14,524,Alaska,0.173550369010192
2020-04-15,524,Alaska,0.185740781137708
2020-04-16,524,Alaska,0.198074683665138
2020-04-17,524,Alaska,0.210259818164438
2020-04-18,524,Alaska,0.221907986408109
2020-04-19,524,Alaska,0.232652080861114
2020-04-20,524,Alaska,0.242257528030428
2020-04-21,524,Alaska,0.250331216448824
2020-04-22,524,Alaska,0.256533263251164
2020-04-23,524,Alaska,0.260756998773619
2020-04-24,524,Alaska,0.26307809714047
2020-04-25,524,Alaska,0.263723112306996
2020-04-26,524,Alaska,0.263045077825608
2020-04-27,524,Alaska,0.261480556530384
2020-04-28,524,Alaska,0.259555556475687
2020-04-29,524,Alaska,0.257825353097847
2020-04-30,524,Alaska,0.25699821006768
2020-05-01,524,Alaska,0.257233329303566
2020-05-02,524,Alaska,0.258880837730282
2020-05-03,524,Alaska,0.262470498628068
2020-05-04,524,Alaska,0.268198008195832
2020-05-05,524,Alaska,0.276463775149945
2020-05-06,524,Alaska,0.287636077040266
2020-05-07,524,Alaska,0.302115040927502
2020-05-08,524,Alaska,0.320412959514947
2020-05-09,524,Alaska,0.34251378213553
2020-05-10,524,Alaska,0.368302326571434
2020-05-11,524,Alaska,0.39711326679697
2020-05-12,524,Alaska,0.429457480661899
2020-05-13,524,Alaska,0.463993789036428
2020-05-14,524,Alaska,0.499464320739493
